HIP,Radeg,Dedeg,Hpmag
107664,327.1222558,38.64857876,6.0823
107723,327.3292138,61.27281617,6.2557
107734,327.3619409,20.46244382,6.2434
107750,327.4209316,-12.72291544,6.3734
107763,327.4611746,30.17427849,5.0858
107773,327.5005433,-64.71244356,5.79
107788,327.5360164,17.28595673,5.4265
107835,327.6967742,-69.62940444,5.6606
107843,327.7260414,-82.71882396,5.4143
107856,327.7707239,39.53664947,6.1889
107887,327.8926481,19.82664926,5.7499
107893,327.9052234,65.75276076,6.4509
107901,327.9235802,-18.62275251,6.2732
107930,328.0042577,55.79674473,5.6923
107956,328.0757227,21.27310293,6.2409
107975,328.1248171,28.79369227,5.6173
108022,328.2656773,25.92513873,5.038
108036,328.3232658,-13.55180158,5.1704
108060,328.4056962,19.6683801,5.7013
108085,328.4818926,-37.36482314,2.9763
108090,328.4905,6.8647705,6.288
108102,328.5430922,-4.27595744,5.8819
108133,328.6106007,80.30859443,6.4171
108144,328.6495805,-3.30119219,6.3549
108165,328.7214917,56.61123245,5.9029
108195,328.7972462,-61.88638828,6.0066
108209,328.8358274,61.54181742,6.2912
108226,328.879129,65.3208121,5.8832
108281,329.0584902,-57.89960648,6.2387
108294,329.0949516,-37.25363149,5.4854
108296,329.0999309,21.23982284,6.4842
108317,329.1631007,63.62556662,5.111
108339,329.2349531,12.07652569,5.5645
108347,329.2589283,-37.74685617,6.263
108348,329.2592504,48.66856408,6.4906
108364,329.296218,66.15615401,6.399
108420,329.4627772,74.99674003,6.4394
108431,329.4792954,-54.99256657,4.4784
108453,329.5553496,-5.42466696,6.422
108478,329.6253023,-59.0122098,6.2383
108494,329.6824025,-21.18292937,6.114
108505,329.7229499,62.69795161,5.9927
108506,329.7291085,-4.37249441,6.3845
108535,329.8129328,73.18028411,5.1402
108543,329.8245006,-38.39509331,5.6691
108612,330.0329958,6.71743588,5.9625
108626,330.1009299,-55.88345153,6.0043
108661,330.2092294,-28.45373748,5.4012
108691,330.270879,0.60474361,5.762
108693,330.272146,13.11996129,5.6918
108699,330.2884983,8.25717123,5.7854
108758,330.4607422,52.88224626,5.7546
108759,330.4693679,-77.66252851,6.4588
108766,330.5057006,10.97380217,6.3321
108772,330.5190661,58.00037045,5.546
108784,330.5490936,-17.90332869,6.4497
108797,330.6093552,-16.96483424,6.4855
108845,330.7361574,44.64994162,5.5742
108849,330.7655932,-76.11826648,6.0295
108868,330.8184638,-6.52242696,5.7134
108870,330.8226649,-56.77980581,4.831
108874,330.8284568,-2.15533586,4.6852
108875,330.829259,11.38655609,5.8196
108917,330.946507,64.62775445,4.352
108924,330.970542,63.11977887,5.2411
108975,331.1531617,-26.82233557,5.91
108991,331.1976409,-0.90623952,5.3574
109005,331.251999,62.78552935,5.4101
109009,331.2644659,14.81595457,6.4055
109017,331.2866309,62.27982112,5.123
109023,331.2971479,26.67361814,5.9083
109033,331.3188516,46.74488454,6.1659
109056,331.3943942,28.96400372,5.6827
109068,331.4195496,5.0582845,4.999
109074,331.4459387,-0.31982628,3.108
109081,331.4622975,-59.63594165,5.7644
109082,331.463416,48.23150432,6.2342
109102,331.508166,45.01438587,5.2044
109111,331.5287654,-39.54304883,4.6247
109121,331.5510249,45.248703,6.2183
109124,331.5564551,56.34338981,6.3584
109139,331.6091886,-13.86954036,4.2648
109155,331.661974,2.43949378,6.4916
109176,331.7519774,25.34504611,3.8678
109190,331.7902178,58.84077201,6.4991
109205,331.8566203,53.30744685,6.2629
109209,331.8688223,19.47543637,5.8215
109212,331.874801,18.00078963,6.3814
109240,331.95972,21.7030916,5.7714
109268,332.0578185,-46.96061595,1.6983
109276,332.0719023,25.54361206,6.1574
109285,332.0956385,-32.98839828,4.5232
109289,332.1080338,-34.04372107,5.1195
109303,332.1702579,45.74213801,6.2527
109306,332.1776448,-33.1257514,6.4374
109332,332.2457939,-18.51957325,5.7504
109352,332.306982,33.17249776,5.7472
109400,332.4515294,72.34119931,4.9537
109404,332.4821308,-34.01503534,5.4373
109410,332.4968862,33.17826762,4.3853
109412,332.5005551,-28.29249297,6.4929
109422,332.5353484,-32.54844044,5.0428
109427,332.5492488,6.19778923,3.5534
109434,332.5638163,72.1113179,6.3512
109439,332.5790184,19.61656701,6.3161
109442,332.5879104,-3.89397812,6.2897
109458,332.6257698,20.97800681,6.4853
109466,332.6404333,-4.26686398,6.1485
109471,332.6560849,11.62467185,5.8757
109472,332.6561026,-11.5649589,5.3954
109474,332.6620914,70.13251377,5.6119
109492,332.7135915,58.20124993,3.512
109493,332.7154001,30.5530424,6.3682
109509,332.7596004,-21.23268618,6.2085
109521,332.7907335,50.82328918,5.4316
109556,332.8774344,59.41451435,5.129
109572,332.9521466,56.83904215,5.3618
109577,332.9638866,16.04059666,6.0932
109584,332.9797035,-76.11592442,6.2974
109585,332.9864273,59.08438554,6.4575
109592,333.0083929,60.7590718,5.531
109602,333.0336981,24.95063683,6.0961
109620,333.0935226,63.29107184,5.8161
109624,333.1072571,-14.19384145,6.1269
109647,333.1828949,-4.72059383,6.4996
109654,333.1992128,34.6047127,5.51
109659,333.219679,73.30714316,6.2579
109667,333.2395868,-26.32772381,6.247
109693,333.2923943,86.10785692,5.2659
109730,333.4110425,28.60802678,6.0362
109737,333.4349476,-25.18092497,5.6927
109745,333.4549129,45.4406033,5.5437
109746,333.4571438,63.16235669,6.1079
109754,333.4695896,39.714889,4.649
109786,333.575073,-21.07470099,5.4748
109789,333.5780677,-27.76691237,5.4081
109821,333.6592057,-41.3797432,6.3521
109831,333.6847111,42.95396378,5.7326
109857,333.7569957,57.0434651,4.2584
109902,333.8959684,-44.45149414,6.2634
109908,333.9036863,-41.3467503,4.9496
109937,333.9923758,37.74873468,4.29
109939,333.9992204,8.54959917,6.2181
109972,334.1104689,57.22022556,6.0473
109973,334.1107026,-41.62720174,5.2712
109984,334.1402975,-1.59636826,6.2177
109990,334.1559966,-25.89813246,6.305
110000,334.2001815,-12.83144762,5.5095
110003,334.2081934,-7.78323721,4.3335
110009,334.2191673,-9.04003738,5.9623
110018,334.2491151,-23.14009853,6.3435
110023,334.2770925,-5.38721128,5.9069
110078,334.4612334,-77.51158784,5.5621
110091,334.5179029,-0.23752258,6.4932
110103,334.5524785,62.8043638,5.9234
110109,334.5632602,-53.62553609,5.5015
110130,334.6257414,-60.25949478,3.0103
110171,334.7340277,37.76918041,6.2474
110179,334.7529022,-13.30497077,6.1292
110256,335.0061674,-80.43964288,4.9203
110273,335.049615,-7.82110583,5.3365
110298,335.1148539,5.78949269,5.3648
110341,335.2323868,8.18668905,6.2808
110346,335.2502,26.93518041,6.4773
110351,335.256368,46.53656483,4.5201
110371,335.3305315,28.33051593,4.7984
110386,335.3794639,12.20517245,4.7989
110391,335.3982305,-21.59802462,5.2868
110395,335.4137493,-1.38735307,3.8423
110408,335.4619132,42.0781687,6.3577
110478,335.6840909,-45.94791814,5.4957
110497,335.7507035,57.2846007,6.1413
110498,335.7520726,62.41932818,6.0619
110506,335.7824632,-45.92834758,5.712
110529,335.8782742,-24.7626553,5.6922
110532,335.8839787,-7.19444295,6.0886
110538,335.8901515,52.22949969,4.5867
110548,335.9139815,20.84826499,6.3175
110566,335.9752551,38.57331168,6.2841
110578,336.0286191,-4.83700137,5.7843
110602,336.112625,-13.52940379,5.9276
110609,336.1291486,49.47640071,4.6112
110618,336.1432953,-72.25377381,5.3997
110649,336.2341362,-57.79661013,5.4504
110668,336.293299,-70.43147071,5.8679
110672,336.3192185,1.37739264,4.7397
110696,336.4195077,18.44424562,6.4221
110712,336.4626071,-75.01571925,6.2454
110725,336.5032618,70.77088525,5.6373
110746,336.5445663,-23.68244259,6.2883
110778,336.642283,-16.74214649,5.6854
110785,336.655075,4.39363777,5.868
110787,336.6768593,78.78594328,5.8918
110790,336.6898274,37.44371905,6.4133
110817,336.7721311,65.13227465,5.5969
110838,336.8328045,-64.96637932,4.4819
110849,336.8604136,39.81004045,6.1093
110873,336.9425845,31.83997475,6.137
110882,336.9644877,4.69641085,4.9476
110919,337.0811525,64.08523165,6.4632
110935,337.156005,-67.48888737,5.6281
110936,337.1632582,-39.13140091,5.633
110960,337.2075006,-0.02006525,3.745
110986,337.2831351,9.12908361,5.7141
110988,337.2884593,58.40408856,6.3014
110991,337.2926997,58.41518974,4.2767
110992,337.2925438,26.76320918,5.9534
110997,337.3173089,-43.4955543,4.1394
111022,337.3825951,47.70689496,4.428
111043,337.4393558,-43.74922758,4.1414
111045,337.4414195,-27.10723507,6.0317
111056,337.4707005,78.82433735,5.4933
111062,337.4914519,4.43205711,5.5934
111066,337.5057799,-12.91511779,6.493
111068,337.5074697,32.57267241,5.6334
111086,337.5722084,-14.58565073,6.3474
111104,337.6219235,43.12338982,4.4912
111123,337.6617304,-10.67788576,4.8253
111169,337.8223991,50.28244982,3.782
111170,337.8259076,-6.55488755,6.2694
111171,337.8267706,-2.91118243,6.3168
111188,337.8762065,-32.34602794,4.3003
111191,337.893214,29.54283912,6.3916
111196,337.9076155,-85.96740195,5.9251
111200,337.9219929,-10.90546447,6.4696
111242,338.067812,76.22646836,5.7143
111259,338.1098941,39.77975489,5.9353
111310,338.2500527,-61.98207292,4.9252
111314,338.2612333,69.91337208,6.0886
111325,338.3198303,70.37368118,6.2785
111362,338.4190278,56.62463734,5.8826
111394,338.5120374,-1.57417939,6.0431
111449,338.6729114,-20.70785938,5.3105
111497,338.8388705,-0.11736125,4.0159
111504,338.8598431,-78.77156673,6.295
111515,338.9014967,-23.99107866,6.1395
111532,338.9407357,73.64312725,5.1679
111543,338.9665792,56.07057598,6.4157
111544,338.967084,39.62816202,6.4878
111546,338.9678516,39.63434125,5.6818
111548,338.9701463,-57.88372819,6.2911
111550,338.9724034,50.07078806,6.2704
111567,339.0329085,35.57764581,6.2738
111594,339.1219677,-40.58251332,6.323
111600,339.1477889,-31.66369312,5.9843
111601,339.1514097,11.69662156,6.4394
111627,339.2028577,35.65242316,6.4287
111643,339.2450826,-40.59086502,5.8877
111649,339.2702336,12.57689457,6.4402
111660,339.3035956,75.3717918,5.8915
111674,339.3436078,51.54537405,4.7078
111710,339.4392541,-4.22776299,5.2036
111761,339.59209,-7.8975564,6.3862
111795,339.6577801,56.79571039,5.117
111797,339.6627276,63.58452132,5.2206
111809,339.7144313,-33.0813831,5.6829
111810,339.719242,19.52249178,6.0019
111841,339.8153287,39.05028304,4.8135
111869,339.8930176,37.592814,6.1846
111879,339.9338364,-28.32556053,6.4805
111884,339.9458869,19.68114865,6.3519
111925,340.0766705,53.84597207,6.0886
111934,340.0932485,-30.65836142,6.0355
111944,340.1282598,44.2762807,4.6569
111954,340.1638564,-27.04361507,4.1591
111965,340.199835,-3.55413415,6.4267
111967,340.2035703,-57.4223059,6.1172
111974,340.2188257,14.54886022,5.8645
112029,340.3653119,10.83139097,3.3887
112031,340.3693815,40.22546305,5.2003
112032,340.3803124,30.96585854,6.4778
112041,340.3997582,41.54897757,6.0928
112051,340.4392069,29.30768877,4.8053
112067,340.4891609,14.51644447,6.0867
112078,340.5249406,-5.10183959,6.4037
112098,340.5867157,53.90876836,6.2529
112102,340.5919837,-29.36099923,6.157
112117,340.6536552,-47.21000746,6.107
112122,340.6663955,-46.8845658,2.0699
112127,340.6793911,-44.24812232,6.2298
112144,340.7310313,37.80274752,6.3908
112158,340.7505356,30.22130744,3.0897
112170,340.767988,47.16876146,6.4926
112179,340.8093648,-6.96291226,6.4028
112203,340.8748695,-41.41411834,5.0001
112211,340.8968859,-18.83030721,4.8257
112241,341.0217177,39.46541751,6.0596
112242,341.0228564,41.81922704,5.2724
112259,341.0686475,-60.49966703,6.4137
112358,341.3674693,19.36642023,6.4378
112374,341.4077168,-53.50016313,5.0034
112381,341.4200317,-46.54729976,5.6708
112405,341.5155129,-81.38161726,4.1964
112417,341.5421054,44.54597657,5.9267
112440,341.6326766,23.56567915,4.132
112447,341.6726726,12.17408382,4.3058
112501,341.8300244,-34.1617871,6.4543
112508,341.846792,58.48301248,6.3403
112519,341.8706139,83.15371568,4.9246
112529,341.888281,-19.61287454,5.4042
112542,341.9281288,-14.05640559,5.6869
112567,341.9838859,-25.91174749,6.4703
112590,342.0461125,37.41684231,5.9819
112615,342.1257976,-10.55549669,6.2648
112623,342.1383214,-51.31670358,3.519
112635,342.1843319,62.93853157,6.2347
112641,342.1995164,54.41489688,6.1128
112655,342.2303112,-63.71841597,6.4999
112670,342.2528366,68.57006295,6.2901
112694,342.3227012,-70.34806198,6.3765
112716,342.3979575,-13.59253754,4.1494
112724,342.4204675,66.20071079,3.6704
112731,342.4426192,55.90268451,5.5956
112746,342.4968566,-32.8053997,6.4201
112748,342.500418,24.60168465,3.6685
112761,342.5420452,50.67691962,6.3979
112778,342.5907017,41.95340298,5.939
112781,342.5947753,-80.12381458,5.2851
112832,342.7589405,-39.15681778,5.5622
112833,342.7622387,85.37346112,6.0479
112862,342.8372683,-29.53627389,6.1478
112864,342.8437852,61.69663882,5.7603
112917,343.0081135,43.31236511,5.0542
112924,343.0415822,-63.18856821,6.3029
112935,343.099027,9.83555719,5.2642
112948,343.1314911,-32.87545009,4.4671
112961,343.1536016,-7.57967866,3.8072
112986,343.2176436,50.41228803,6.4562
112997,343.2594947,16.84126104,6.033
112998,343.2657075,60.1010232,6.1201
113009,343.2973755,40.16738339,6.3082
113031,343.3695462,-11.61651889,5.7735
113044,343.407251,-48.59808751,6.1609
113048,343.4173281,44.74920134,5.8442
113080,343.5233268,-19.17513837,6.4987
113084,343.5287949,40.37683655,5.9826
113116,343.6016013,84.34611869,4.8398
113127,343.64221,-7.20454053,6.3595
113131,343.6484085,16.94185328,6.346
113136,343.6626639,-15.8207595,3.2964
113137,343.6648216,-70.07388669,6.1865
113148,343.6900197,-16.27174198,5.697
113167,343.7478089,1.06489123,6.1667
113174,343.7607667,37.07680489,6.0024
113184,343.7956007,-4.98787785,5.8916
113186,343.8067684,8.8160955,4.9155
113204,343.8773672,-20.1393665,6.4942
113222,343.9353884,36.35139371,5.722
113234,343.9647596,-31.63320446,6.2427
113246,343.9870499,-32.53970217,4.3677
113281,344.0984623,41.60388635,5.5503
113288,344.1083276,49.73355089,5.0835
113307,344.1992587,-47.96922589,5.7836
113327,344.2687244,48.68408121,5.3058
113345,344.3216912,-4.81009155,6.4717
113357,344.3660447,20.76868422,5.5865
113360,344.3865195,3.81016428,6.455
113368,344.411773,-29.6218368,1.1808
113371,344.4197424,39.30878914,6.1204
113421,344.5647702,-2.39534603,6.3124
113433,344.5983815,-1.41019268,6.4631
113447,344.6458793,-35.52295828,6.2734
113465,344.6776805,7.3402392,6.3686
113498,344.7874955,59.81465819,6.4692
113501,344.7931925,52.65445294,6.4491
113503,344.7991572,11.72894078,5.8372
113521,344.8641774,0.96309135,5.5933
113531,344.8986552,-13.07089126,6.2541
113532,344.8990111,-29.46232347,5.5777
113561,345.0212662,56.9453814,5.234
113562,345.0240254,-25.16398663,5.8239
113593,345.1024205,-25.62674384,6.465
113610,345.1578322,0.18583952,6.3821
113622,345.1787393,3.01200799,6.005
113638,345.2203103,-52.75410554,4.2774
113657,345.2812355,-50.95002915,5.8223
113669,345.3306144,-28.85390842,5.7046
113673,345.3459447,-22.79083004,6.3222
113674,345.3485459,-7.06113351,6.3714
113684,345.3779973,57.10547502,6.3618
113686,345.3820914,-4.71147952,6.1025
113726,345.4801936,42.32597936,3.6041
113781,345.6356697,-6.57392853,6.2645
113788,345.651404,42.7578061,5.1243
113797,345.6828287,55.23637452,6.4875
113801,345.6845301,-20.87039636,6.1336
113802,345.6881146,44.05876481,6.3861
113860,345.8740118,-34.749617,5.2013
113864,345.8868676,67.20918476,5.4022
113881,345.9430558,28.08245431,2.4861
113889,345.9691942,3.82007011,4.4527
113902,345.9984565,-41.47903193,5.9614
113919,346.0451321,50.05168381,4.8088
113957,346.1648784,-53.96464702,5.5022
113963,346.1900706,15.20536753,2.4784
113969,346.2172847,-68.82037961,5.6161
113996,346.2904783,-7.69381876,5.5152
113998,346.3036605,-17.07915237,6.2992
114081,346.5750099,18.51761425,6.2656
114104,346.6533746,59.41976466,4.8322
114119,346.6700305,-23.74311645,4.6304
114131,346.7198684,-43.52032436,4.3881
114132,346.7233325,-38.89230677,5.6263
114144,346.7510661,9.40952263,4.6352
114155,346.7780796,25.46833952,4.9146
114159,346.7893023,-49.60613495,6.4671
114162,346.791885,52.81656978,6.2928
114163,346.7935216,59.72739828,6.4121
114167,346.811694,-50.68662452,5.921
114187,346.8655791,32.82537294,6.1845
114189,346.8693649,21.13437211,6.0415
114200,346.9136566,46.38730384,5.4468
114210,346.9385331,49.29545494,5.7821
114212,346.9489038,63.63347119,6.2497
114222,346.9743251,75.38758141,4.5417
114227,346.9883128,64.22254368,6.3816
114254,347.087901,-28.82356812,5.7612
114258,347.0980986,-79.48059978,6.1653
114268,347.1481189,-73.58611147,6.3147
114273,347.1701719,2.12761828,5.5777
114341,347.361509,-21.17248556,3.8484
114347,347.3810619,8.67717185,5.0336
114365,347.4339106,59.33268923,5.762
114366,347.4359086,-28.08857573,6.0329
114371,347.4563824,-14.51053635,6.4438
114375,347.4786532,-22.45759272,4.8351
114382,347.4901698,-42.86116922,5.9361
114389,347.5061289,9.82210119,5.3743
114404,347.5369005,33.76790277,6.4246
114407,347.5404955,-40.59143559,5.9191
114421,347.5892824,-45.24664761,4.0494
114430,347.6140157,43.54473747,6.0087
114449,347.6775915,17.59443808,5.8326
114489,347.8086348,5.00432811,6.3201
114520,347.9341451,8.72012777,5.1992
114526,347.9554794,26.84757846,6.3557
114570,348.1371788,49.40597482,4.6066
114607,348.2666928,29.44162203,6.4983
114622,348.3114319,57.16763842,5.6989
114641,348.3604519,11.06501569,6.019
114699,348.5249138,-62.69897085,6.2686
114714,348.5597652,50.61790826,6.3241
114724,348.5805524,-6.04852732,4.3152
114745,348.6542356,74.23125473,5.8967
114750,348.6674035,-10.68862765,6.2579
114775,348.7438951,-41.10512527,5.941
114822,348.8927705,-3.49637247,5.5869
114831,348.9071152,70.88808522,5.6194
114855,348.9719874,-9.08769568,4.409
114921,349.165784,-44.48914163,6.0874
114924,349.1758098,53.21404996,5.7005
114939,349.2122936,-7.72646636,4.9429
114948,349.2394515,-62.00113457,5.7592
114969,349.2863811,-28.43803067,6.3209
114971,349.2895564,3.28224514,3.8482
114984,349.3285675,75.29903245,6.3741
114996,349.3575497,-58.23592746,4.0856
115015,349.4169109,-11.71295488,6.3588
115022,349.4359019,49.01528305,4.8813
115033,349.4758483,-9.18249032,4.3607
115036,349.4832974,45.48894837,6.4788
115054,349.5407755,-40.8240634,5.638
115062,349.5832956,-67.47122015,6.2996
115065,349.5972157,41.77370259,6.0506
115088,349.655862,68.11141814,4.904
115102,349.7059452,-32.53183581,4.5777
115115,349.7402123,-9.61073133,4.9983
115126,349.7771199,-13.45844388,5.2453
115129,349.7856142,-79.47243616,6.4973
115142,349.849415,-5.12430273,5.6553
115144,349.8504398,-18.07539955,6.0829
115148,349.8641754,34.79318407,6.3126
115152,349.8741166,48.62519599,5.6074
115171,349.9223943,48.38085976,6.4574
115191,349.9682549,42.07803393,5.9288
115218,350.0598754,61.97014036,6.4885
115227,350.0855715,5.38145173,5.217
115250,350.159263,23.74035921,4.6423
115257,350.170615,-5.90782885,6.3362
115261,350.1837758,44.11625655,6.3009
115271,350.2062684,30.41508811,5.6994
115272,350.2088902,-50.30637864,6.1123
115280,350.2215361,38.18247471,5.8709
115312,350.314629,-26.98674163,5.8058
115355,350.4788584,31.81248121,5.3186
115389,350.6190737,25.91851008,6.4997
115395,350.6355194,60.13348941,5.6662
115404,350.6629186,-15.0393802,5.2594
115407,350.6687514,20.82874336,6.2809
115433,350.7361611,-60.05582992,6.1341
115438,350.7429225,-20.10034511,4.118
115444,350.7689878,12.31395187,5.246
115476,350.8829375,0.29129771,6.4428
115496,350.9392017,-43.124457,6.2474
115510,350.9768675,-53.80865562,6.2071
115528,351.0323258,-18.68812473,6.3489
115530,351.0369902,41.61286779,6.3991
115537,351.0551614,-51.89108452,5.8568
